time_s,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint
0.86000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
0.88000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
0.90000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
0.92000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
0.94000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
0.96000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
0.98000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.00000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.02000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.04000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.06000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.08000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.10000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.12000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.14000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.16000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.18000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.20000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.22000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.24000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.26000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.28000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.30000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.32000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.34000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.36000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.38000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.40000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.42000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.44000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.46000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.48000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.50000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.52000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.54000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.56000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.58000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.60000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.62000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.64000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.66000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.68000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.70000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.72000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.74000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.76000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.78000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.80000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.82000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.84000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.86000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.88000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.90000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.92000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.94000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.96000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
1.98000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.00000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.02000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.04000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.06000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.08000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.10000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.12000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.14000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.16000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.18000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.20000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.22000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.24000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.26000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.28000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.30000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.32000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.34000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.36000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.38000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.40000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.42000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.44000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.46000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.48000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.50000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.52000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.54000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.56000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.58000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.60000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.62000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.64000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.66000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.68000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.70000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.72000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.74000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.76000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.78000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.80000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.82000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.84000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.86000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.88000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.90000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.92000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.94000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.96000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
2.98000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.00000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.02000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.04000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.06000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.08000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.10000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.12000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.14000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.16000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.18000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.20000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.22000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.24000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.26000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.28000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.30000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.32000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.34000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.36000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.38000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.40000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.42000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.44000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.46000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.48000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.50000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.52000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.54000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.56000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.58000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.60000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.62000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.64000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.66000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.68000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.70000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.72000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.74000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.76000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.78000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.80000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.82000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
3.84000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
